year,month,geography,record_count,burned_acres,named_record_count,records_with_coordinates,certified_or_final_count,source_id,source_scope,coverage_tier,coverage_status,calendar_window_complete,provisional,comparable_over_time,causal_smoke_attribution
1980,11,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1980,12,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1981,1,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1981,2,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1981,3,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1981,4,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1981,5,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1981,6,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1981,7,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1981,8,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1981,9,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1981,10,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1981,11,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1981,12,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1982,1,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1982,2,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1982,3,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1982,4,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1982,5,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1982,6,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1982,7,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1982,8,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1982,9,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1982,10,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1982,11,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1982,12,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1983,1,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1983,2,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1983,3,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1983,4,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1983,5,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1983,6,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1983,7,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1983,8,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1983,9,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1983,10,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1983,11,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1983,12,United States,,,,,,,,none,no_national_incident_catalog,false,false,false,false
1984,1,United States,1,1266,1,1,1,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1984,2,United States,2,4742,2,2,2,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1984,3,United States,2,2572,2,2,2,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1984,4,United States,3,3133,3,3,3,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1984,5,United States,16,64604,16,16,16,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1984,6,United States,23,142990,23,23,23,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1984,7,United States,24,177545,24,24,24,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1984,8,United States,56,544357,56,56,56,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1984,9,United States,8,27215,8,8,8,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1984,10,United States,3,10388,3,3,3,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1984,11,United States,2,1721,2,2,2,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1984,12,United States,2,3582,2,2,2,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1985,1,United States,3,5329,3,3,3,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1985,2,United States,4,89072,4,4,4,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1985,3,United States,9,9537,9,9,9,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1985,4,United States,21,188965,21,21,21,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1985,5,United States,10,31815,10,10,10,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1985,6,United States,39,324242,39,39,39,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1985,7,United States,113,1104290,113,113,113,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1985,8,United States,40,288191,40,40,40,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1985,9,United States,6,11561,6,6,6,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1985,10,United States,11,74240,11,11,11,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1985,11,United States,0,0,0,0,0,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1985,12,United States,0,0,0,0,0,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1986,1,United States,3,4688,3,3,3,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1986,2,United States,3,3752,3,3,3,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1986,3,United States,7,31213,7,7,7,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1986,4,United States,14,27311,14,14,14,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1986,5,United States,12,58282,12,12,12,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1986,6,United States,39,260122,39,39,39,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1986,7,United States,45,200187,45,45,45,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1986,8,United States,90,689441,90,90,90,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1986,9,United States,13,60202,13,13,13,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1986,10,United States,4,9946,4,4,4,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1986,11,United States,4,19428,4,4,4,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1986,12,United States,0,0,0,0,0,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1987,1,United States,3,3579,3,3,3,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1987,2,United States,2,1933,2,2,2,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1987,3,United States,14,23537,14,14,14,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1987,4,United States,28,218261,28,28,28,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1987,5,United States,14,63837,14,14,14,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1987,6,United States,43,112626,43,43,43,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1987,7,United States,40,148108,40,40,40,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1987,8,United States,94,917368,94,94,94,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1987,9,United States,37,173309,37,37,37,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1987,10,United States,17,61563,17,17,17,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1987,11,United States,85,288233,85,85,85,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1987,12,United States,1,5602,1,1,1,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
1988,1,United States,1,1834,1,1,1,mtbs-fire-occurrence,"mapped wildfires at least 500 acres in the East or 1,000 acres in the West",large_fires_only,complete_release_year,true,false,false,false
