zcta,name,state,population_2020,latitude,longitude,grid_distance_km,smoke_days_aqi101_equiv,mean_smoke_pm25_ug_m3,population_days
80107,ZCTA5 80107,CO,13766,39.409357,-104.572567,7.067,1,1.469,13766
80108,ZCTA5 80108,CO,32188,39.44551,-104.853,7.495,2,1.705,64376
80109,ZCTA5 80109,CO,27148,39.364266,-104.901377,3.335,2,1.665,54296
80110,ZCTA5 80110,CO,23279,39.645936,-105.011368,6.721,2,1.673,46558
80111,ZCTA5 80111,CO,32672,39.612272,-104.877828,5.316,2,1.673,65344
80112,ZCTA5 80112,CO,35713,39.57707,-104.857978,8.805,2,1.673,71426
80113,ZCTA5 80113,CO,22821,39.644445,-104.965111,3.05,2,1.673,45642
80116,ZCTA5 80116,CO,4716,39.320019,-104.709712,3.074,1,1.538,4716
80117,ZCTA5 80117,CO,2751,39.369612,-104.342901,1.348,1,1.461,2751
80118,ZCTA5 80118,CO,6057,39.192431,-104.905265,0.22,1,1.439,6057
80120,ZCTA5 80120,CO,29445,39.593836,-105.01146,7.5,2,1.673,58890
80121,ZCTA5 80121,CO,18176,39.610702,-104.949013,2.246,2,1.673,36352
80122,ZCTA5 80122,CO,32336,39.580309,-104.954917,5.576,2,1.673,64672
80123,ZCTA5 80123,CO,47302,39.61601,-105.069449,4.845,2,1.672,94604
80124,ZCTA5 80124,CO,22541,39.532798,-104.891219,6.35,2,1.705,45082
80125,ZCTA5 80125,CO,12482,39.485069,-105.052316,5.519,2,1.764,24964
80126,ZCTA5 80126,CO,44221,39.540594,-104.95864,7.048,2,1.705,88442
80127,ZCTA5 80127,CO,44776,39.530726,-105.164344,7.552,2,1.764,89552
80128,ZCTA5 80128,CO,36699,39.564053,-105.078838,7.438,2,1.672,73398
80129,ZCTA5 80129,CO,29703,39.545535,-105.010351,10.076,2,1.705,59406
80130,ZCTA5 80130,CO,27250,39.530958,-104.923416,5.404,2,1.705,54500
80131,ZCTA5 80131,CO,243,39.47644,-105.007544,7.025,2,1.705,486
80132,ZCTA5 80132,CO,27533,39.09941,-104.84653,7.431,1,1.403,27533
80133,ZCTA5 80133,CO,2520,39.09704,-104.980635,9.371,1,1.403,2520
80134,ZCTA5 80134,CO,76369,39.486112,-104.778923,3.63,1,1.573,76369
80135,ZCTA5 80135,CO,4100,39.254744,-105.156973,9.357,2,1.608,8200
80136,ZCTA5 80136,CO,6028,39.791978,-104.279929,8.07,0,1.515,0
80137,ZCTA5 80137,CO,1250,39.7567,-104.591548,4.219,1,1.542,1250
80138,ZCTA5 80138,CO,34337,39.517532,-104.670911,6.432,1,1.573,34337
80202,ZCTA5 80202,CO,19606,39.751908,-104.997633,5.03,1,1.44,19606
80203,ZCTA5 80203,CO,22883,39.73169,-104.982652,5.656,1,1.44,22883
80204,ZCTA5 80204,CO,35269,39.734837,-105.020395,7.692,1,1.44,35269
80205,ZCTA5 80205,CO,34967,39.758857,-104.962829,2.212,1,1.44,34967
80206,ZCTA5 80206,CO,26108,39.730283,-104.952595,4.921,1,1.44,26108
80207,ZCTA5 80207,CO,21170,39.762299,-104.916581,2.884,1,1.44,21170
80209,ZCTA5 80209,CO,27061,39.706581,-104.96575,7.707,1,1.44,27061
80210,ZCTA5 80210,CO,39394,39.676626,-104.962315,5.812,2,1.673,78788
80211,ZCTA5 80211,CO,37940,39.767444,-105.019736,6.305,1,1.44,37940
80212,ZCTA5 80212,CO,20397,39.772047,-105.048027,7.577,1,1.439,20397
80214,ZCTA5 80214,CO,26493,39.743312,-105.069025,6.297,1,1.439,26493
80215,ZCTA5 80215,CO,19908,39.744773,-105.115977,2.956,1,1.439,19908
80216,ZCTA5 80216,CO,15915,39.786964,-104.957599,1.699,1,1.44,15915
80218,ZCTA5 80218,CO,19484,39.731061,-104.970672,5.232,1,1.44,19484
80219,ZCTA5 80219,CO,61585,39.695293,-105.035601,11.298,2,1.673,123170
80220,ZCTA5 80220,CO,37233,39.73382,-104.916568,5.177,1,1.44,37233
80221,ZCTA5 80221,CO,42224,39.81602,-105.011552,7.239,1,1.44,42224
80222,ZCTA5 80222,CO,22381,39.671022,-104.927896,4.798,2,1.673,44762
80223,ZCTA5 80223,CO,19862,39.695794,-105.003843,9.469,2,1.673,39724
80224,ZCTA5 80224,CO,19199,39.687762,-104.911337,6.942,2,1.673,38398
80226,ZCTA5 80226,CO,33142,39.712845,-105.091519,7.069,1,1.439,33142
80227,ZCTA5 80227,CO,35567,39.666287,-105.089746,5.966,2,1.672,71134
80228,ZCTA5 80228,CO,34836,39.694935,-105.173187,8.532,1,1.439,34836
80229,ZCTA5 80229,CO,54153,39.855318,-104.957119,7.218,0,1.419,0
80230,ZCTA5 80230,CO,9898,39.719463,-104.890231,7.767,1,1.44,9898
80231,ZCTA5 80231,CO,36014,39.671475,-104.887824,6.339,2,1.673,72028
80232,ZCTA5 80232,CO,22240,39.686866,-105.090234,7.997,2,1.672,44480
80233,ZCTA5 80233,CO,48050,39.899671,-104.946561,2.447,0,1.419,0
80234,ZCTA5 80234,CO,29660,39.909992,-105.002643,4.072,0,1.419,0
80235,ZCTA5 80235,CO,8639,39.647607,-105.089482,4.339,2,1.672,17278
80236,ZCTA5 80236,CO,16565,39.651653,-105.039583,8.156,2,1.672,33130
80237,ZCTA5 80237,CO,23108,39.639871,-104.901711,3.224,2,1.673,46216
80238,ZCTA5 80238,CO,28937,39.771592,-104.8824,5.487,1,1.44,28937
80239,ZCTA5 80239,CO,46177,39.787628,-104.838551,7.029,1,1.531,46177
80241,ZCTA5 80241,CO,33097,39.929079,-104.954277,1.008,0,1.419,0
80246,ZCTA5 80246,CO,13265,39.705173,-104.930718,7.803,1,1.44,13265
80247,ZCTA5 80247,CO,29181,39.697809,-104.878897,9.151,2,1.673,58362
80249,ZCTA5 80249,CO,36794,39.854746,-104.695804,9.608,1,1.531,36794
80260,ZCTA5 80260,CO,36691,39.866918,-105.006059,7.267,0,1.419,0
80264,ZCTA5 80264,CO,0,39.742477,-104.985482,4.86,1,1.44,0
80290,ZCTA5 80290,CO,446,39.744092,-104.986754,4.808,1,1.44,446
80293,ZCTA5 80293,CO,0,39.746253,-104.989935,4.848,1,1.44,0
80294,ZCTA5 80294,CO,0,39.749452,-104.98927,4.582,1,1.44,0
80301,ZCTA5 80301,CO,25944,40.049468,-105.201421,3.836,1,1.536,25944
80302,ZCTA5 80302,CO,27322,40.043382,-105.372398,2.161,1,1.506,27322
80303,ZCTA5 80303,CO,25328,39.973222,-105.209276,8.615,1,1.451,25328
80304,ZCTA5 80304,CO,27532,40.045421,-105.291263,4.886,1,1.506,27532
80305,ZCTA5 80305,CO,17283,39.975334,-105.248158,10.995,1,1.507,17283
80310,ZCTA5 80310,CO,8281,40.002148,-105.263655,8.946,1,1.506,8281
80401,ZCTA5 80401,CO,41913,39.718872,-105.235342,8.899,1,1.59,41913
80403,ZCTA5 80403,CO,21335,39.836961,-105.299614,8.097,1,1.507,21335
80419,ZCTA5 80419,CO,0,39.728399,-105.202805,7.07,1,1.439,0
80420,ZCTA5 80420,CO,927,39.324401,-106.11611,7.43,2,1.469,1854
80421,ZCTA5 80421,CO,8179,39.460932,-105.501199,0.791,2,1.577,16358
80422,ZCTA5 80422,CO,4037,39.861156,-105.528878,3.781,1,1.528,4037
80423,ZCTA5 80423,CO,137,39.884824,-106.586734,8.708,1,1.531,137
80424,ZCTA5 80424,CO,10474,39.473285,-106.00426,6.79,2,1.504,20948
80425,ZCTA5 80425,CO,273,39.350155,-105.205591,8.239,2,1.593,546
80426,ZCTA5 80426,CO,75,39.912085,-107.000453,7.5,1,1.495,75
80427,ZCTA5 80427,CO,1051,39.780289,-105.494977,3.889,1,1.617,1051
80428,ZCTA5 80428,CO,706,40.843694,-106.925249,2.789,1,1.671,706
80432,ZCTA5 80432,CO,631,39.224532,-105.794943,9.439,2,1.494,1262
80433,ZCTA5 80433,CO,8209,39.477721,-105.262386,3.812,2,1.629,16418
80434,ZCTA5 80434,CO,56,40.843252,-106.286789,8.758,1,1.65,56
80435,ZCTA5 80435,CO,8344,39.573898,-105.934721,4.595,2,1.533,16688
80436,ZCTA5 80436,CO,541,39.781044,-105.640202,7.199,1,1.533,541
80438,ZCTA5 80438,CO,534,39.744312,-105.796262,7.758,1,1.533,534
80439,ZCTA5 80439,CO,24711,39.634422,-105.440245,6.498,2,1.577,49422
80440,ZCTA5 80440,CO,2564,39.228922,-105.969846,9.056,2,1.469,5128
80442,ZCTA5 80442,CO,2537,39.92467,-105.887899,5.571,1,1.522,2537
80443,ZCTA5 80443,CO,4170,39.556479,-106.170329,7.889,1,1.515,4170
80444,ZCTA5 80444,CO,1171,39.632198,-105.734642,5.463,2,1.547,2342
80446,ZCTA5 80446,CO,3998,40.172642,-105.960133,2.412,1,1.575,3998
80447,ZCTA5 80447,CO,2020,40.296598,-105.762357,3.108,1,1.606,2020
80448,ZCTA5 80448,CO,204,39.410988,-105.608182,7.601,2,1.53,408
80449,ZCTA5 80449,CO,1134,38.976576,-105.856797,3.382,2,1.433,2268
80451,ZCTA5 80451,CO,755,40.098446,-106.073143,7.955,1,1.595,755
80452,ZCTA5 80452,CO,3313,39.689403,-105.670783,6.399,1,1.533,3313
80453,ZCTA5 80453,CO,259,39.662687,-105.242573,8.389,2,1.691,518
80454,ZCTA5 80454,CO,1437,39.629881,-105.247461,6.129,2,1.691,2874
80455,ZCTA5 80455,CO,517,40.094962,-105.397704,6.553,1,1.506,517
80456,ZCTA5 80456,CO,651,39.248327,-105.536852,8.479,2,1.553,1302
80457,ZCTA5 80457,CO,728,39.648292,-105.290963,4.537,2,1.691,1456
80459,ZCTA5 80459,CO,2454,40.177204,-106.454609,6.018,1,1.557,2454
80461,ZCTA5 80461,CO,7196,39.231742,-106.313157,8.168,2,1.458,14392
80463,ZCTA5 80463,CO,133,39.970544,-106.720487,3.602,1,1.552,133
80465,ZCTA5 80465,CO,16196,39.609094,-105.205535,6.95,2,1.672,32392
80466,ZCTA5 80466,CO,3332,39.974483,-105.546991,7.429,1,1.534,3332
80467,ZCTA5 80467,CO,2302,40.207634,-106.825857,8.825,1,1.551,2302
80468,ZCTA5 80468,CO,341,39.951923,-106.122681,6.887,1,1.531,341
80469,ZCTA5 80469,CO,318,40.200081,-106.968565,9.11,1,1.551,318
80470,ZCTA5 80470,CO,3684,39.379796,-105.324404,7.152,2,1.593,7368
80471,ZCTA5 80471,CO,37,39.935208,-105.420913,7.942,1,1.507,37
80473,ZCTA5 80473,CO,60,40.416393,-106.134368,3.985,1,1.622,60
80475,ZCTA5 80475,CO,230,39.455178,-105.570364,6.634,2,1.577,460
80476,ZCTA5 80476,CO,239,39.670628,-105.834343,8.508,1,1.55,239
80478,ZCTA5 80478,CO,1498,40.029002,-105.852813,5.755,1,1.572,1498
80479,ZCTA5 80479,CO,48,40.035912,-106.814497,8.626,1,1.522,48
80480,ZCTA5 80480,CO,1172,40.672888,-106.341566,6.919,1,1.662,1172
80481,ZCTA5 80481,CO,544,40.101411,-105.576764,7.447,1,1.534,544
80482,ZCTA5 80482,CO,1755,39.892329,-105.785929,5.875,1,1.557,1755
80483,ZCTA5 80483,CO,576,40.091798,-106.93598,5.138,1,1.529,576
80487,ZCTA5 80487,CO,18209,40.540915,-106.850576,6.804,1,1.574,18209
80498,ZCTA5 80498,CO,8405,39.746631,-106.27053,3.908,1,1.521,8405
80501,ZCTA5 80501,CO,42822,40.164837,-105.103179,7.057,1,1.619,42822
80503,ZCTA5 80503,CO,35863,40.169014,-105.210376,5.267,1,1.619,35863
80504,ZCTA5 80504,CO,60183,40.163388,-105.030087,7.018,1,1.535,60183
80510,ZCTA5 80510,CO,439,40.2125,-105.6066,5.551,1,1.556,439
80512,ZCTA5 80512,CO,2056,40.631157,-105.574043,1.224,1,1.646,2056
80513,ZCTA5 80513,CO,15824,40.29738,-105.103753,8.672,1,1.627,15824
80514,ZCTA5 80514,CO,6350,40.065881,-104.955387,1.0,0,1.475,0
80515,ZCTA5 80515,CO,845,40.462346,-105.382303,2.775,1,1.645,845
80516,ZCTA5 80516,CO,34376,40.05344,-105.021444,4.834,0,1.475,0
80517,ZCTA5 80517,CO,9720,40.38472,-105.586218,6.132,1,1.597,9720
80520,ZCTA5 80520,CO,1933,40.113099,-104.931431,6.039,0,1.475,0
80521,ZCTA5 80521,CO,37451,40.593083,-105.127429,8.237,1,1.69,37451
80524,ZCTA5 80524,CO,39030,40.646854,-105.029519,1.768,0,1.615,0
80525,ZCTA5 80525,CO,55901,40.529861,-105.036641,4.337,0,1.612,0
80526,ZCTA5 80526,CO,45624,40.51886,-105.143219,4.734,1,1.686,45624
80528,ZCTA5 80528,CO,23660,40.499003,-105.005051,0.78,0,1.612,0
80530,ZCTA5 80530,CO,5428,40.097788,-104.929262,4.77,0,1.475,0
80532,ZCTA5 80532,CO,214,40.493095,-105.467197,7.23,1,1.645,214
80534,ZCTA5 80534,CO,18785,40.331863,-104.937467,5.169,1,1.555,18785
80535,ZCTA5 80535,CO,2543,40.732954,-105.183846,6.511,1,1.631,2543
80536,ZCTA5 80536,CO,2023,40.866389,-105.366429,7.723,1,1.698,2023
80537,ZCTA5 80537,CO,43603,40.362722,-105.176608,1.449,1,1.627,43603
80538,ZCTA5 80538,CO,49084,40.457521,-105.050761,6.795,0,1.612,0
80540,ZCTA5 80540,CO,4710,40.235694,-105.364549,4.481,1,1.531,4710
80542,ZCTA5 80542,CO,4841,40.235081,-104.999386,3.162,1,1.535,4841
80543,ZCTA5 80543,CO,8696,40.349543,-104.857385,5.47,0,1.525,0
80544,ZCTA5 80544,CO,138,40.103422,-105.171065,5.167,1,1.536,138
80545,ZCTA5 80545,CO,1051,40.873096,-105.6903,8.331,1,1.712,1051
80546,ZCTA5 80546,CO,306,40.525242,-104.849696,3.949,0,1.449,0
80547,ZCTA5 80547,CO,6536,40.52663,-104.965364,3.769,0,1.612,0
80549,ZCTA5 80549,CO,13530,40.857542,-105.044126,7.192,0,1.563,0
80550,ZCTA5 80550,CO,38909,40.481949,-104.904757,8.286,0,1.612,0
80601,ZCTA5 80601,CO,40460,39.962169,-104.807922,5.187,0,1.442,0
80602,ZCTA5 80602,CO,43375,39.966162,-104.908888,6.539,0,1.419,0
80603,ZCTA5 80603,CO,16078,39.982211,-104.737094,6.529,0,1.442,0
80610,ZCTA5 80610,CO,3570,40.673865,-104.591302,2.947,0,1.445,0
80611,ZCTA5 80611,CO,868,40.625058,-104.287133,7.244,0,1.439,0
80612,ZCTA5 80612,CO,669,40.872121,-104.852562,7.937,0,1.522,0
80615,ZCTA5 80615,CO,9486,40.545658,-104.645698,3.946,0,1.489,0
80620,ZCTA5 80620,CO,20975,40.373687,-104.717508,6.745,0,1.525,0
80621,ZCTA5 80621,CO,13343,40.107239,-104.80129,4.265,0,1.498,0
80622,ZCTA5 80622,CO,121,40.537574,-104.460804,3.458,0,1.475,0
80623,ZCTA5 80623,CO,999,40.285381,-104.782543,7.293,0,1.492,0
80624,ZCTA5 80624,CO,968,40.486854,-104.498868,7.807,0,1.475,0
80631,ZCTA5 80631,CO,52336,40.442868,-104.673072,9.651,0,1.344,0
80634,ZCTA5 80634,CO,65980,40.40468,-104.792718,4.337,0,1.525,0
80640,ZCTA5 80640,CO,13106,39.88755,-104.880816,7.432,0,1.419,0
80642,ZCTA5 80642,CO,4139,40.051416,-104.612139,4.022,0,1.48,0
80643,ZCTA5 80643,CO,3599,40.112927,-104.489176,8.459,0,1.438,0
80644,ZCTA5 80644,CO,3006,40.385119,-104.435262,1.926,0,1.487,0
80645,ZCTA5 80645,CO,4245,40.327145,-104.667832,7.4,0,1.344,0
80648,ZCTA5 80648,CO,1261,40.755864,-104.740919,8.961,0,1.522,0
80649,ZCTA5 80649,CO,397,40.400836,-104.185793,3.393,0,1.464,0
80650,ZCTA5 80650,CO,1884,40.621518,-104.829835,4.162,0,1.442,0
80651,ZCTA5 80651,CO,4987,40.241735,-104.80941,3.118,0,1.492,0
80652,ZCTA5 80652,CO,563,40.138876,-104.275168,7.734,0,1.531,0
80653,ZCTA5 80653,CO,757,40.446125,-103.977787,7.298,0,1.442,0
80654,ZCTA5 80654,CO,3230,40.138103,-104.065491,5.987,0,1.6,0
80701,ZCTA5 80701,CO,16101,40.165309,-103.870735,7.561,0,1.464,0
80705,ZCTA5 80705,CO,985,40.270326,-103.829488,1.792,0,1.417,0
80720,ZCTA5 80720,CO,2623,40.078252,-103.219881,5.795,0,1.318,0
80721,ZCTA5 80721,CO,155,40.689612,-102.1539,5.771,1,1.225,155
80722,ZCTA5 80722,CO,370,40.506613,-103.271661,6.297,0,1.338,0
80723,ZCTA5 80723,CO,7092,40.193681,-103.543329,10.994,0,1.424,0
80726,ZCTA5 80726,CO,406,40.905042,-102.793047,8.408,1,1.307,406
80727,ZCTA5 80727,CO,439,40.075829,-102.510988,7.829,0,1.262,0
80728,ZCTA5 80728,CO,892,40.644866,-102.87388,8.047,1,1.275,892
80729,ZCTA5 80729,CO,533,40.8844,-104.269233,6.813,0,1.424,0
80731,ZCTA5 80731,CO,1526,40.59445,-102.600328,8.078,1,1.292,1526
80733,ZCTA5 80733,CO,564,40.371386,-103.450535,4.516,0,1.387,0
80734,ZCTA5 80734,CO,3087,40.519891,-102.291952,7.43,1,1.305,3087
80735,ZCTA5 80735,CO,467,39.709824,-102.273164,0.595,0,1.154,0
80736,ZCTA5 80736,CO,619,40.811815,-103.027237,7.595,1,1.331,619
80737,ZCTA5 80737,CO,1615,40.87614,-102.177979,4.458,1,1.24,1615
80740,ZCTA5 80740,CO,101,39.725661,-103.382898,5.788,0,1.382,0
80741,ZCTA5 80741,CO,903,40.566834,-103.476991,1.598,0,1.368,0
80742,ZCTA5 80742,CO,329,40.755781,-103.835018,7.264,0,1.419,0
80743,ZCTA5 80743,CO,1119,40.197118,-102.954746,10.135,0,1.232,0
80744,ZCTA5 80744,CO,433,40.873626,-102.391968,6.194,1,1.265,433
80745,ZCTA5 80745,CO,117,40.895496,-103.412556,7.413,1,1.381,117
80746,ZCTA5 80746,CO,47,40.60956,-102.466046,4.287,1,1.257,47
80747,ZCTA5 80747,CO,488,40.925681,-103.074651,7.397,1,1.331,488
80749,ZCTA5 80749,CO,344,40.867058,-102.547276,3.09,1,1.289,344
80750,ZCTA5 80750,CO,391,40.414765,-103.604846,3.669,0,1.424,0
80751,ZCTA5 80751,CO,17702,40.63688,-103.232406,8.784,0,1.338,0
80754,ZCTA5 80754,CO,157,40.721755,-103.665469,2.64,0,1.411,0
80755,ZCTA5 80755,CO,176,39.911897,-102.344974,8.141,0,1.156,0
80757,ZCTA5 80757,CO,185,39.791027,-103.58313,4.476,0,1.445,0
80758,ZCTA5 80758,CO,3784,40.138836,-102.193094,7.758,1,1.155,3784
80759,ZCTA5 80759,CO,4590,40.135241,-102.685959,0.926,0,1.243,0
80801,ZCTA5 80801,CO,151,39.73228,-103.101271,6.925,0,1.241,0
80802,ZCTA5 80802,CO,234,38.836946,-102.173384,6.828,0,1.22,0
80804,ZCTA5 80804,CO,357,39.34684,-103.248069,6.01,0,1.29,0
80805,ZCTA5 80805,CO,416,39.305959,-102.455614,4.347,0,1.188,0
80807,ZCTA5 80807,CO,4232,39.321667,-102.223231,6.757,0,1.198,0
80808,ZCTA5 80808,CO,6990,38.979165,-104.314373,6.551,1,1.344,6990
80809,ZCTA5 80809,CO,1525,38.852016,-105.008629,7.048,1,1.32,1525
80810,ZCTA5 80810,CO,1038,38.822287,-102.428708,1.167,0,1.233,0
80812,ZCTA5 80812,CO,191,39.619003,-102.849918,7.621,0,1.204,0
80813,ZCTA5 80813,CO,1961,38.813254,-105.167725,11.119,1,1.255,1961
80814,ZCTA5 80814,CO,3890,38.959631,-105.194325,10.141,2,1.411,7780
80815,ZCTA5 80815,CO,890,39.396721,-103.063405,3.149,0,1.315,0
80816,ZCTA5 80816,CO,5794,38.857741,-105.315864,5.509,1,1.304,5794
80817,ZCTA5 80817,CO,31621,38.63834,-104.686469,2.758,1,1.255,31621
80818,ZCTA5 80818,CO,386,39.385913,-103.480409,6.491,0,1.302,0
80819,ZCTA5 80819,CO,800,38.966285,-105.009855,10.038,1,1.32,800
80820,ZCTA5 80820,CO,780,38.838655,-105.561131,7.077,2,1.353,1560
80821,ZCTA5 80821,CO,1115,38.979959,-103.371474,3.358,1,1.274,1115
80822,ZCTA5 80822,CO,247,39.701982,-102.670238,0.897,0,1.158,0
80823,ZCTA5 80823,CO,199,38.663464,-103.419186,4.278,1,1.181,199
80824,ZCTA5 80824,CO,185,39.650575,-102.498735,6.555,0,1.156,0
80825,ZCTA5 80825,CO,399,38.833241,-102.827694,1.846,0,1.194,0
80827,ZCTA5 80827,CO,826,39.056483,-105.467359,4.143,2,1.418,1652
80828,ZCTA5 80828,CO,2603,39.327663,-103.747875,6.369,1,1.391,2603
80829,ZCTA5 80829,CO,5343,38.829443,-104.936373,8.855,1,1.305,5343
80830,ZCTA5 80830,CO,238,39.114246,-103.894118,6.533,1,1.417,238
80831,ZCTA5 80831,CO,32823,38.994238,-104.490687,7.685,1,1.384,32823
80832,ZCTA5 80832,CO,877,39.017177,-104.012874,8.552,1,1.417,877
80833,ZCTA5 80833,CO,784,38.763233,-103.96509,3.527,1,1.328,784
80834,ZCTA5 80834,CO,330,39.264797,-102.88364,4.497,0,1.215,0
80835,ZCTA5 80835,CO,870,39.218796,-104.022559,5.133,1,1.435,870
80836,ZCTA5 80836,CO,1116,39.298004,-102.584444,6.406,0,1.221,0
80840,ZCTA5 80840,CO,6609,38.994692,-104.861948,6.263,1,1.403,6609
80860,ZCTA5 80860,CO,547,38.705809,-105.088278,4.854,1,1.271,547
80861,ZCTA5 80861,CO,258,39.331861,-102.721831,10.223,0,1.221,0
80862,ZCTA5 80862,CO,47,38.867968,-103.054046,7.364,0,1.205,0
80863,ZCTA5 80863,CO,12738,39.019992,-105.113588,3.18,1,1.364,12738
80864,ZCTA5 80864,CO,1495,38.697666,-104.186739,9.133,1,1.292,1495
80902,ZCTA5 80902,CO,10926,38.669371,-104.807956,8.589,1,1.25,10926
80903,ZCTA5 80903,CO,15944,38.831557,-104.815049,9.64,1,1.305,15944
80904,ZCTA5 80904,CO,20986,38.860829,-104.876163,4.277,1,1.305,20986
80905,ZCTA5 80905,CO,17592,38.81891,-104.838348,8.049,1,1.274,17592
80906,ZCTA5 80906,CO,39019,38.752594,-104.878211,0.223,1,1.274,39019
80907,ZCTA5 80907,CO,28806,38.878231,-104.827015,5.557,1,1.305,28806
80908,ZCTA5 80908,CO,22811,39.047585,-104.69054,1.571,1,1.381,22811
80909,ZCTA5 80909,CO,37302,38.853475,-104.775218,8.889,1,1.295,37302
80910,ZCTA5 80910,CO,30991,38.812066,-104.77458,9.428,1,1.284,30991
80911,ZCTA5 80911,CO,34577,38.752916,-104.723477,3.144,1,1.284,34577
80913,ZCTA5 80913,CO,7384,38.687426,-104.748914,9.648,1,1.284,7384
80914,ZCTA5 80914,CO,696,38.824001,-104.704184,7.22,1,1.284,696
80915,ZCTA5 80915,CO,22548,38.849797,-104.717043,6.485,1,1.295,22548
80916,ZCTA5 80916,CO,39990,38.802461,-104.708714,5.012,1,1.284,39990
80917,ZCTA5 80917,CO,30513,38.886168,-104.745264,4.653,1,1.295,30513
80918,ZCTA5 80918,CO,47453,38.910393,-104.780362,7.135,1,1.295,47453
80919,ZCTA5 80919,CO,28909,38.928222,-104.852704,4.357,1,1.305,28909
80920,ZCTA5 80920,CO,39540,38.957606,-104.770785,8.496,1,1.295,39540
80921,ZCTA5 80921,CO,25158,39.016197,-104.910486,3.401,1,1.403,25158
80922,ZCTA5 80922,CO,29392,38.890651,-104.700599,1.744,1,1.295,29392
80923,ZCTA5 80923,CO,31849,38.926891,-104.714812,2.717,1,1.295,31849
80924,ZCTA5 80924,CO,15058,38.967711,-104.721219,7.125,1,1.295,15058
80925,ZCTA5 80925,CO,15061,38.757821,-104.655864,2.839,1,1.284,15061
80926,ZCTA5 80926,CO,1517,38.634719,-104.902972,4.498,1,1.25,1517
80927,ZCTA5 80927,CO,7373,38.928603,-104.658013,4.267,1,1.295,7373
80928,ZCTA5 80928,CO,1129,38.630401,-104.401637,7.913,1,1.265,1129
80929,ZCTA5 80929,CO,503,38.82471,-104.626967,8.931,1,1.284,503
80930,ZCTA5 80930,CO,1527,38.814229,-104.502478,5.189,1,1.294,1527
80938,ZCTA5 80938,CO,421,38.904762,-104.663315,3.012,1,1.295,421
80939,ZCTA5 80939,CO,0,38.877962,-104.677367,3.617,1,1.295,0
80951,ZCTA5 80951,CO,4588,38.898118,-104.652428,4.052,1,1.295,4588
81001,ZCTA5 81001,CO,31107,38.295719,-104.533434,6.427,1,1.184,31107
81003,ZCTA5 81003,CO,15169,38.279872,-104.631513,5.326,1,1.189,15169
81004,ZCTA5 81004,CO,26005,38.044054,-104.71441,6.61,1,1.104,26005
81005,ZCTA5 81005,CO,31327,38.197683,-104.810446,3.919,1,1.152,31327
81006,ZCTA5 81006,CO,11653,38.236135,-104.497337,6.502,1,1.15,11653
81007,ZCTA5 81007,CO,33263,38.360042,-104.773198,8.099,1,1.187,33263
81008,ZCTA5 81008,CO,11868,38.436363,-104.617681,5.731,1,1.231,11868
81019,ZCTA5 81019,CO,2022,37.9437,-104.841876,7.761,1,1.071,2022
81020,ZCTA5 81020,CO,890,37.548854,-104.49102,7.879,1,1.027,890
81021,ZCTA5 81021,CO,27,38.387612,-103.38093,3.124,1,1.162,27
81022,ZCTA5 81022,CO,1463,38.050166,-104.422573,3.214,1,1.122,1463
81023,ZCTA5 81023,CO,1339,38.052634,-104.96422,5.893,1,1.105,1339
81024,ZCTA5 81024,CO,277,37.249354,-104.734713,6.18,1,0.901,277
81025,ZCTA5 81025,CO,950,38.455047,-104.355296,5.975,1,1.244,950
81027,ZCTA5 81027,CO,110,37.189309,-103.799925,4.74,0,0.978,0
81029,ZCTA5 81029,CO,329,37.082909,-102.508878,5.061,0,0.974,0
81030,ZCTA5 81030,CO,173,38.100738,-103.523617,3.503,1,1.146,173
81033,ZCTA5 81033,CO,182,38.194886,-103.861345,4.134,1,1.177,182
81036,ZCTA5 81036,CO,991,38.387663,-102.756849,3.598,0,1.195,0
81039,ZCTA5 81039,CO,1971,37.93907,-104.085204,3.839,1,1.113,1971
81040,ZCTA5 81040,CO,448,37.783222,-105.227208,8.835,1,1.039,448
81041,ZCTA5 81041,CO,603,37.867474,-102.370249,7.518,0,1.169,0
81043,ZCTA5 81043,CO,39,38.130948,-102.220915,3.339,0,1.19,0
81044,ZCTA5 81044,CO,273,37.859663,-102.947678,7.504,0,1.133,0
81045,ZCTA5 81045,CO,141,38.487655,-103.164648,3.571,1,1.168,141
81047,ZCTA5 81047,CO,1577,38.109603,-102.149479,7.025,0,1.19,0
81049,ZCTA5 81049,CO,202,37.378762,-103.387574,7.885,0,1.035,0
81050,ZCTA5 81050,CO,9924,37.942354,-103.51516,2.174,1,1.144,9924
81052,ZCTA5 81052,CO,9142,37.918016,-102.639554,5.11,0,1.186,0
81054,ZCTA5 81054,CO,4823,37.945704,-103.157396,1.415,0,1.106,0
81055,ZCTA5 81055,CO,1489,37.491667,-105.11156,8.531,1,0.942,1489
81057,ZCTA5 81057,CO,355,38.12181,-102.879317,8.905,0,1.172,0
81058,ZCTA5 81058,CO,844,38.099953,-103.882859,4.926,1,1.136,844
81059,ZCTA5 81059,CO,125,37.505391,-104.020765,5.061,1,1.022,125
81062,ZCTA5 81062,CO,2536,38.29689,-103.964339,7.264,1,1.211,2536
81063,ZCTA5 81063,CO,2724,38.43071,-103.77106,8.457,1,1.261,2724
81064,ZCTA5 81064,CO,251,37.224707,-102.999283,5.884,0,1.003,0
81067,ZCTA5 81067,CO,5521,37.933631,-103.778471,6.564,1,1.117,5521
