zcta,name,state,population_2020,latitude,longitude,land_sq_mi
60401,ZCTA5 60401,IL,8156,41.343977,-87.61633,56.807
60402,ZCTA5 60402,IL,64706,41.835216,-87.791373,5.269
60403,ZCTA5 60403,IL,17667,41.55325,-88.128277,6.508
60404,ZCTA5 60404,IL,19916,41.513454,-88.224146,15.609
60406,ZCTA5 60406,IL,24011,41.654945,-87.681952,5.563
60407,ZCTA5 60407,IL,1532,41.234907,-88.261302,11.952
60408,ZCTA5 60408,IL,5601,41.263739,-88.215536,7.472
60409,ZCTA5 60409,IL,36045,41.613641,-87.552122,7.442
60410,ZCTA5 60410,IL,13503,41.423603,-88.201974,24.787
60411,ZCTA5 60411,IL,53515,41.508774,-87.590314,31.659
60415,ZCTA5 60415,IL,14433,41.702967,-87.778864,2.299
60416,ZCTA5 60416,IL,9512,41.293908,-88.283101,22.344
60417,ZCTA5 60417,IL,15342,41.427585,-87.586149,38.936
60419,ZCTA5 60419,IL,21409,41.629149,-87.598797,4.207
60420,ZCTA5 60420,IL,4701,41.087968,-88.418085,100.55
60421,ZCTA5 60421,IL,3734,41.431182,-88.09971,40.761
60422,ZCTA5 60422,IL,9927,41.536971,-87.684102,4.21
60423,ZCTA5 60423,IL,32784,41.477243,-87.832461,36.456
60424,ZCTA5 60424,IL,2102,41.164148,-88.327716,51.67
60425,ZCTA5 60425,IL,8781,41.545508,-87.611699,4.814
60426,ZCTA5 60426,IL,24114,41.610343,-87.653395,7.705
60428,ZCTA5 60428,IL,11351,41.5998,-87.690567,5.195
60429,ZCTA5 60429,IL,14683,41.574029,-87.683706,3.918
60430,ZCTA5 60430,IL,20146,41.55888,-87.664442,6.808
60431,ZCTA5 60431,IL,26853,41.50975,-88.180046,13.589
60432,ZCTA5 60432,IL,19989,41.540652,-88.041929,8.374
60433,ZCTA5 60433,IL,16526,41.499549,-88.043658,12.883
60435,ZCTA5 60435,IL,48927,41.548642,-88.128501,10.706
60436,ZCTA5 60436,IL,18535,41.489488,-88.133,15.069
60437,ZCTA5 60437,IL,168,41.162929,-88.560435,19.211
60438,ZCTA5 60438,IL,29661,41.566242,-87.550204,7.944
60439,ZCTA5 60439,IL,24327,41.675976,-87.983509,30.405
60440,ZCTA5 60440,IL,52031,41.7006,-88.075006,16.074
60441,ZCTA5 60441,IL,37093,41.593049,-88.051567,28.057
60442,ZCTA5 60442,IL,12218,41.392713,-87.963519,68.389
60443,ZCTA5 60443,IL,21309,41.502887,-87.749571,11.563
60444,ZCTA5 60444,IL,1784,41.243115,-88.402732,47.164
60445,ZCTA5 60445,IL,14692,41.63439,-87.736395,6.916
60446,ZCTA5 60446,IL,40465,41.631686,-88.109354,16.719
60447,ZCTA5 60447,IL,15750,41.487239,-88.322166,68.198
60448,ZCTA5 60448,IL,25512,41.53778,-87.892564,18.139
60449,ZCTA5 60449,IL,8961,41.417643,-87.778586,48.597
60450,ZCTA5 60450,IL,20877,41.366293,-88.434561,157.336
60451,ZCTA5 60451,IL,36561,41.507647,-87.961089,25.631
60452,ZCTA5 60452,IL,27363,41.60668,-87.753299,9.306
60453,ZCTA5 60453,IL,58362,41.714268,-87.752819,8.456
60455,ZCTA5 60455,IL,17098,41.742093,-87.808649,4.355
60456,ZCTA5 60456,IL,4343,41.731248,-87.731134,0.479
60457,ZCTA5 60457,IL,14420,41.724664,-87.828047,2.896
60458,ZCTA5 60458,IL,14504,41.753401,-87.826941,2.873
60459,ZCTA5 60459,IL,29451,41.744431,-87.768577,4.197
60460,ZCTA5 60460,IL,1449,40.998574,-88.5366,96.176
60461,ZCTA5 60461,IL,4785,41.522116,-87.700733,2.78
60462,ZCTA5 60462,IL,40539,41.62516,-87.832931,15.67
60463,ZCTA5 60463,IL,14048,41.662446,-87.789969,5.378
60464,ZCTA5 60464,IL,9982,41.66284,-87.860756,7.81
60465,ZCTA5 60465,IL,18530,41.698023,-87.829143,4.748
60466,ZCTA5 60466,IL,21904,41.477816,-87.683188,6.405
60467,ZCTA5 60467,IL,26098,41.603192,-87.887119,14.535
60468,ZCTA5 60468,IL,6112,41.335283,-87.810291,72.266
60469,ZCTA5 60469,IL,5469,41.628258,-87.687057,0.936
60470,ZCTA5 60470,IL,580,41.16897,-88.641026,37.132
60471,ZCTA5 60471,IL,13155,41.478971,-87.734059,4.797
60472,ZCTA5 60472,IL,4671,41.643075,-87.708082,1.654
60473,ZCTA5 60473,IL,21661,41.597379,-87.59915,8.507
60474,ZCTA5 60474,IL,824,41.186818,-88.26215,3.228
60475,ZCTA5 60475,IL,9969,41.47254,-87.627508,4.817
60476,ZCTA5 60476,IL,2388,41.569483,-87.601709,3.377
60477,ZCTA5 60477,IL,37335,41.572143,-87.78925,12.76
60478,ZCTA5 60478,IL,16893,41.563453,-87.725409,5.189
60479,ZCTA5 60479,IL,685,41.232384,-88.526396,40.807
60480,ZCTA5 60480,IL,5272,41.729231,-87.881134,5.835
60481,ZCTA5 60481,IL,11518,41.285531,-88.110561,110.03
60482,ZCTA5 60482,IL,11216,41.687843,-87.789946,2.441
60484,ZCTA5 60484,IL,6761,41.443025,-87.710477,6.706
60487,ZCTA5 60487,IL,26388,41.56273,-87.834416,8.633
60490,ZCTA5 60490,IL,21907,41.66932,-88.145399,9.438
60491,ZCTA5 60491,IL,22999,41.602698,-87.962605,25.466
60501,ZCTA5 60501,IL,11746,41.779245,-87.823379,4.839
60502,ZCTA5 60502,IL,22592,41.785111,-88.26136,10.385
60503,ZCTA5 60503,IL,16855,41.711711,-88.258639,3.364
60504,ZCTA5 60504,IL,38901,41.747447,-88.238628,8.851
60505,ZCTA5 60505,IL,57906,41.764527,-88.294658,11.188
60506,ZCTA5 60506,IL,52011,41.765239,-88.362301,18.642
60510,ZCTA5 60510,IL,28156,41.841164,-88.306681,25.977
60511,ZCTA5 60511,IL,1721,41.758993,-88.551993,29.835
60512,ZCTA5 60512,IL,1165,41.701619,-88.439763,7.987
60513,ZCTA5 60513,IL,19514,41.825059,-87.847546,3.155
60514,ZCTA5 60514,IL,10320,41.795756,-87.96154,2.024
60515,ZCTA5 60515,IL,29278,41.810554,-88.022796,11.273
60516,ZCTA5 60516,IL,28694,41.761297,-88.013393,7.914
60517,ZCTA5 60517,IL,33276,41.741126,-88.041954,8.68
60518,ZCTA5 60518,IL,3325,41.598842,-88.919741,133.935
60519,ZCTA5 60519,IL,76,41.777839,-88.242428,0.057
60520,ZCTA5 60520,IL,2773,41.787267,-88.667548,44.933
60521,ZCTA5 60521,IL,18199,41.800683,-87.928172,4.725
60523,ZCTA5 60523,IL,10347,41.836395,-87.953173,8.955
60525,ZCTA5 60525,IL,32613,41.784397,-87.868959,12.604
60526,ZCTA5 60526,IL,13810,41.831799,-87.873984,2.747
60527,ZCTA5 60527,IL,29139,41.743074,-87.929214,14.501
60530,ZCTA5 60530,IL,577,41.797073,-88.952379,28.06
60531,ZCTA5 60531,IL,1879,41.619207,-88.787498,58.264
60532,ZCTA5 60532,IL,28766,41.789443,-88.083984,8.929
60534,ZCTA5 60534,IL,10749,41.813484,-87.823564,1.698
60536,ZCTA5 60536,IL,80,41.597105,-88.549867,0.736
60537,ZCTA5 60537,IL,627,41.560477,-88.604103,0.657
60538,ZCTA5 60538,IL,28898,41.726871,-88.338195,10.09
60539,ZCTA5 60539,IL,275,41.825359,-88.33638,0.75
60540,ZCTA5 60540,IL,44201,41.76467,-88.145428,13.213
60541,ZCTA5 60541,IL,3061,41.513344,-88.532398,84.481
60542,ZCTA5 60542,IL,18540,41.809626,-88.352573,9.39
60543,ZCTA5 60543,IL,40299,41.668264,-88.322786,42.646
60544,ZCTA5 60544,IL,27680,41.613913,-88.218684,23.109
60545,ZCTA5 60545,IL,13888,41.680353,-88.536308,37.856
60546,ZCTA5 60546,IL,16819,41.837923,-87.821859,3.872
60548,ZCTA5 60548,IL,12019,41.649603,-88.640479,40.436
60549,ZCTA5 60549,IL,666,41.502537,-88.739635,23.771
60550,ZCTA5 60550,IL,1293,41.779872,-88.861945,44.536
60551,ZCTA5 60551,IL,5006,41.525322,-88.687663,57.725
60552,ZCTA5 60552,IL,4339,41.666888,-88.706507,27.13
60553,ZCTA5 60553,IL,703,41.826254,-89.040056,51.471
60554,ZCTA5 60554,IL,12049,41.776668,-88.457048,35.662
60555,ZCTA5 60555,IL,13909,41.822167,-88.180773,6.887
60556,ZCTA5 60556,IL,1956,41.762915,-88.771125,52.3
60557,ZCTA5 60557,IL,122,41.448102,-88.760078,0.672
60558,ZCTA5 60558,IL,13629,41.805603,-87.901039,3.524
60559,ZCTA5 60559,IL,24363,41.794371,-87.97286,4.895
60560,ZCTA5 60560,IL,27185,41.607605,-88.431708,77.699
60561,ZCTA5 60561,IL,23139,41.745663,-87.981494,6.214
60563,ZCTA5 60563,IL,37997,41.790145,-88.203829,15.164
60564,ZCTA5 60564,IL,45616,41.706234,-88.195104,16.07
60565,ZCTA5 60565,IL,40300,41.730729,-88.124336,12.416
60585,ZCTA5 60585,IL,24920,41.657058,-88.225243,15.977
60586,ZCTA5 60586,IL,47212,41.578191,-88.234492,17.543
60601,ZCTA5 60601,IL,15814,41.885155,-87.621512,0.361
60602,ZCTA5 60602,IL,1261,41.883073,-87.629148,0.087
60603,ZCTA5 60603,IL,1288,41.880188,-87.62551,0.145
60604,ZCTA5 60604,IL,897,41.878096,-87.62846,0.093
60605,ZCTA5 60605,IL,34071,41.867566,-87.617228,1.245
60606,ZCTA5 60606,IL,3797,41.882524,-87.637427,0.22
60607,ZCTA5 60607,IL,31816,41.874851,-87.649569,2.289
60608,ZCTA5 60608,IL,75770,41.84688,-87.670664,6.302
60609,ZCTA5 60609,IL,65770,41.81268,-87.656935,7.741
60610,ZCTA5 60610,IL,43794,41.906772,-87.632231,1.157
60611,ZCTA5 60611,IL,38456,41.893929,-87.614497,0.818
60612,ZCTA5 60612,IL,34402,41.880312,-87.687742,3.749
60613,ZCTA5 60613,IL,53048,41.956949,-87.654272,2.175
60614,ZCTA5 60614,IL,73173,41.922714,-87.649577,3.12
60615,ZCTA5 60615,IL,43502,41.801647,-87.596288,2.212
60616,ZCTA5 60616,IL,54013,41.844883,-87.624032,3.998
60617,ZCTA5 60617,IL,77270,41.718201,-87.552049,13.853
60618,ZCTA5 60618,IL,90316,41.947568,-87.702647,4.997
60619,ZCTA5 60619,IL,63303,41.743693,-87.605523,6.021
60620,ZCTA5 60620,IL,66514,41.740497,-87.652558,7.085
60621,ZCTA5 60621,IL,29570,41.776382,-87.639571,3.728
60622,ZCTA5 60622,IL,55075,41.902172,-87.683337,2.47
60623,ZCTA5 60623,IL,87649,41.848897,-87.717661,5.371
60624,ZCTA5 60624,IL,37547,41.880504,-87.724444,3.535
60625,ZCTA5 60625,IL,76525,41.973076,-87.700362,3.875
60626,ZCTA5 60626,IL,50548,42.010019,-87.667095,1.705
60628,ZCTA5 60628,IL,62832,41.690875,-87.615773,10.92
60629,ZCTA5 60629,IL,114453,41.775868,-87.711496,6.802
60630,ZCTA5 60630,IL,54064,41.972071,-87.756569,4.774
60631,ZCTA5 60631,IL,29691,41.994857,-87.813003,3.722
60632,ZCTA5 60632,IL,92237,41.810166,-87.713252,7.433
60633,ZCTA5 60633,IL,13359,41.663783,-87.561314,10.285
60634,ZCTA5 60634,IL,75694,41.946189,-87.806117,7.113
60636,ZCTA5 60636,IL,34800,41.775739,-87.669064,3.912
60637,ZCTA5 60637,IL,53555,41.781621,-87.599876,4.529
60638,ZCTA5 60638,IL,56928,41.78143,-87.770521,11.106
60639,ZCTA5 60639,IL,89543,41.920553,-87.756054,4.878
60640,ZCTA5 60640,IL,65941,41.972872,-87.662604,2.412
60641,ZCTA5 60641,IL,69354,41.946606,-87.746787,4.042
60642,ZCTA5 60642,IL,21687,41.902042,-87.658544,1.653
60643,ZCTA5 60643,IL,47831,41.700273,-87.663267,7.347
60644,ZCTA5 60644,IL,47239,41.880084,-87.756373,3.504
60645,ZCTA5 60645,IL,48356,42.008558,-87.694735,2.258
60646,ZCTA5 60646,IL,28383,41.993019,-87.759627,4.572
60647,ZCTA5 60647,IL,85631,41.921215,-87.701028,4.019
60649,ZCTA5 60649,IL,48171,41.76342,-87.565879,2.929
60651,ZCTA5 60651,IL,62819,41.902093,-87.740857,3.495
60652,ZCTA5 60652,IL,40898,41.747932,-87.714795,5.015
60653,ZCTA5 60653,IL,33146,41.819965,-87.605965,2.333
60654,ZCTA5 60654,IL,23890,41.891823,-87.638304,0.566
60655,ZCTA5 60655,IL,27837,41.694776,-87.703776,4.405
60656,ZCTA5 60656,IL,28474,41.97428,-87.827128,3.268
60657,ZCTA5 60657,IL,72316,41.940293,-87.646852,2.273
60659,ZCTA5 60659,IL,40579,41.991488,-87.703986,2.027
60660,ZCTA5 60660,IL,42534,41.99111,-87.663076,1.29
60661,ZCTA5 60661,IL,11987,41.883028,-87.644099,0.297
60706,ZCTA5 60706,IL,24327,41.964257,-87.816242,2.958
60707,ZCTA5 60707,IL,43241,41.921853,-87.807282,3.608
60712,ZCTA5 60712,IL,13463,42.005432,-87.733239,2.66
60714,ZCTA5 60714,IL,31006,42.028057,-87.810963,6.361
60803,ZCTA5 60803,IL,22189,41.674064,-87.736222,7.577
60804,ZCTA5 60804,IL,85673,41.837578,-87.759851,7.654
60805,ZCTA5 60805,IL,19945,41.722001,-87.702446,3.408
60827,ZCTA5 60827,IL,24936,41.649434,-87.633572,7.015
60901,ZCTA5 60901,IL,33628,41.109439,-87.897914,95.756
60910,ZCTA5 60910,IL,524,41.080494,-87.809612,0.501
60911,ZCTA5 60911,IL,1257,40.880243,-87.976584,64.183
60912,ZCTA5 60912,IL,511,40.973619,-87.603476,35.555
60913,ZCTA5 60913,IL,1472,41.146977,-88.061776,45.865
60914,ZCTA5 60914,IL,28894,41.183001,-87.86121,48.787
60915,ZCTA5 60915,IL,10128,41.146304,-87.861046,3.173
60917,ZCTA5 60917,IL,515,41.046818,-88.185472,36.97
60918,ZCTA5 60918,IL,803,40.594969,-88.025655,50.714
60919,ZCTA5 60919,IL,481,40.987876,-88.237518,34.858
60920,ZCTA5 60920,IL,149,41.029261,-88.304969,1.968
60921,ZCTA5 60921,IL,1506,40.731543,-88.297211,71.514
60922,ZCTA5 60922,IL,2186,41.003231,-87.917183,53.151
60924,ZCTA5 60924,IL,1519,40.551009,-87.886524,72.595
60926,ZCTA5 60926,IL,60,40.566351,-87.823657,2.764
60927,ZCTA5 60927,IL,2226,40.938489,-87.972776,73.427
60928,ZCTA5 60928,IL,632,40.741635,-87.849011,11.028
60929,ZCTA5 60929,IL,638,40.874969,-88.289149,39.273
60930,ZCTA5 60930,IL,876,40.829913,-88.002585,44.09
60931,ZCTA5 60931,IL,572,40.889327,-87.588141,46.093
60932,ZCTA5 60932,IL,90,40.463312,-87.805561,0.74
60933,ZCTA5 60933,IL,282,40.464728,-88.271912,2.023
60934,ZCTA5 60934,IL,248,40.958061,-88.353047,32.363
60935,ZCTA5 60935,IL,1114,41.170462,-88.175879,18.928
60936,ZCTA5 60936,IL,4315,40.467849,-88.351998,101.281
60938,ZCTA5 60938,IL,2080,40.773028,-87.98826,50.959
60940,ZCTA5 60940,IL,3246,41.249777,-87.642858,75.647
60941,ZCTA5 60941,IL,1927,41.041989,-88.082083,52.425
60942,ZCTA5 60942,IL,5731,40.46538,-87.661377,115.529
60945,ZCTA5 60945,IL,133,40.828463,-87.583861,0.507
60946,ZCTA5 60946,IL,351,40.91651,-88.202903,43.532
60948,ZCTA5 60948,IL,1492,40.532749,-88.071268,47.148
60949,ZCTA5 60949,IL,501,40.378337,-88.105151,25.249
60950,ZCTA5 60950,IL,11996,41.252848,-87.883586,76.383
60951,ZCTA5 60951,IL,803,40.914602,-87.755127,53.24
60952,ZCTA5 60952,IL,636,40.562795,-88.250366,41.077
60953,ZCTA5 60953,IL,2113,40.629577,-87.688641,148.674
60954,ZCTA5 60954,IL,5825,41.147708,-87.622516,66.435
60955,ZCTA5 60955,IL,1828,40.699506,-87.969261,87.078
60957,ZCTA5 60957,IL,5499,40.442962,-88.136204,99.782
60958,ZCTA5 60958,IL,1835,41.064856,-87.591357,52.192
60959,ZCTA5 60959,IL,958,40.789689,-88.181996,55.448
60960,ZCTA5 60960,IL,923,40.438957,-87.890723,83.07
60961,ZCTA5 60961,IL,733,41.109567,-88.221504,37.079
60962,ZCTA5 60962,IL,532,40.626141,-88.187143,40.429
60963,ZCTA5 60963,IL,1636,40.366679,-87.648421,77.861
60964,ZCTA5 60964,IL,4628,41.038816,-87.744203,74.987
60966,ZCTA5 60966,IL,1379,40.751504,-87.583223,60.078
60968,ZCTA5 60968,IL,390,40.672398,-88.119491,43.28
60969,ZCTA5 60969,IL,59,41.110975,-88.149737,0.253
60970,ZCTA5 60970,IL,6306,40.796024,-87.734451,129.913
60973,ZCTA5 60973,IL,342,40.541685,-87.663146,34.719
60974,ZCTA5 60974,IL,257,40.719258,-87.734085,1.336
61001,ZCTA5 61001,IL,1144,42.465816,-90.110232,38.79
61006,ZCTA5 61006,IL,1640,41.861762,-89.202281,69.454
61007,ZCTA5 61007,IL,472,42.197755,-89.589505,26.756
61008,ZCTA5 61008,IL,33747,42.24429,-88.841131,86.356
61010,ZCTA5 61010,IL,7733,42.134545,-89.272646,38.839
61011,ZCTA5 61011,IL,2899,42.392262,-88.897124,38.095
61012,ZCTA5 61012,IL,2160,42.401445,-88.764558,36.269
61013,ZCTA5 61013,IL,663,42.37833,-89.639362,0.342
61014,ZCTA5 61014,IL,1016,41.974663,-89.884428,64.977
61015,ZCTA5 61015,IL,895,41.996752,-89.197077,40.956
61016,ZCTA5 61016,IL,4738,42.1973,-88.947729,28.198
61018,ZCTA5 61018,IL,1048,42.415264,-89.555222,32.213
61019,ZCTA5 61019,IL,3622,42.439175,-89.410156,36.183
61020,ZCTA5 61020,IL,3267,42.110183,-89.098207,31.579
61021,ZCTA5 61021,IL,22984,41.8274,-89.47925,149.755
61024,ZCTA5 61024,IL,2456,42.436415,-89.297114,62.499
61025,ZCTA5 61025,IL,4504,42.471378,-90.555965,34.826
61027,ZCTA5 61027,IL,47,42.330909,-89.757279,0.257
61028,ZCTA5 61028,IL,1865,42.298465,-90.175881,106.935
61030,ZCTA5 61030,IL,2077,42.119648,-89.591622,59.674
61031,ZCTA5 61031,IL,1430,41.832071,-89.311588,46.374
61032,ZCTA5 61032,IL,29110,42.318865,-89.636977,148.012
61036,ZCTA5 61036,IL,7111,42.413689,-90.375811,106.341
61037,ZCTA5 61037,IL,122,41.789331,-89.760294,0.168
61038,ZCTA5 61038,IL,1175,42.265818,-88.737964,42.61
61039,ZCTA5 61039,IL,780,42.208868,-89.467558,27.973
61041,ZCTA5 61041,IL,1352,42.273156,-90.311245,59.704
61042,ZCTA5 61042,IL,511,41.687626,-89.562791,66.524
61043,ZCTA5 61043,IL,133,42.056438,-89.105241,1.886
61044,ZCTA5 61044,IL,231,42.318793,-89.915091,12.576
61046,ZCTA5 61046,IL,2998,42.104436,-89.812795,82.326
61047,ZCTA5 61047,IL,1688,42.153147,-89.3959,66.518
61048,ZCTA5 61048,IL,4081,42.382634,-89.841177,83.283
61049,ZCTA5 61049,IL,476,42.049626,-89.008914,20.401
61050,ZCTA5 61050,IL,349,42.440302,-89.734159,9.556
61051,ZCTA5 61051,IL,1444,41.982764,-89.754861,53.853
61052,ZCTA5 61052,IL,1041,42.111372,-88.999555,27.604
61053,ZCTA5 61053,IL,2542,42.120819,-89.983297,110.456
61054,ZCTA5 61054,IL,3731,42.054969,-89.449463,39.697
61057,ZCTA5 61057,IL,108,41.829257,-89.382053,1.68
61059,ZCTA5 61059,IL,116,42.453162,-89.940157,1.667
61060,ZCTA5 61060,IL,1387,42.478161,-89.62191,36.182
61061,ZCTA5 61061,IL,6865,41.997917,-89.341656,104.835
61062,ZCTA5 61062,IL,1871,42.250675,-89.835758,73.621
61063,ZCTA5 61063,IL,3901,42.319457,-89.340712,76.382
61064,ZCTA5 61064,IL,3693,41.98784,-89.582352,105.652
61065,ZCTA5 61065,IL,11206,42.400588,-88.836952,51.08
61067,ZCTA5 61067,IL,669,42.305046,-89.478928,30.023
61068,ZCTA5 61068,IL,14653,41.945803,-89.060046,117.589
61070,ZCTA5 61070,IL,1109,42.416818,-89.473074,34.704
61071,ZCTA5 61071,IL,13389,41.724694,-89.698885,71.128
61072,ZCTA5 61072,IL,11259,42.442354,-89.138457,52.518
61073,ZCTA5 61073,IL,19936,42.423752,-88.993888,27.406
61074,ZCTA5 61074,IL,4023,42.124371,-90.122436,74.33
61075,ZCTA5 61075,IL,989,42.464451,-90.258916,50.553
61077,ZCTA5 61077,IL,74,42.238138,-89.357813,0.032
61078,ZCTA5 61078,IL,1388,42.165981,-89.72911,57.517
61079,ZCTA5 61079,IL,226,42.437394,-89.216136,1.765
61080,ZCTA5 61080,IL,11252,42.480913,-88.983829,25.055
61081,ZCTA5 61081,IL,21064,41.833205,-89.737983,123.464
61084,ZCTA5 61084,IL,3036,42.123586,-89.190074,34.774
61085,ZCTA5 61085,IL,3194,42.34181,-90.032187,129.265
61087,ZCTA5 61087,IL,1541,42.480214,-89.992634,29.759
61088,ZCTA5 61088,IL,5966,42.268117,-89.262717,55.044
61089,ZCTA5 61089,IL,831,42.473429,-89.819337,42.88
61091,ZCTA5 61091,IL,93,41.906866,-89.52771,0.815
61101,ZCTA5 61101,IL,19784,42.346079,-89.146087,41.635
61102,ZCTA5 61102,IL,17281,42.228769,-89.162524,34.417
61103,ZCTA5 61103,IL,23294,42.340195,-89.086635,17.243
61104,ZCTA5 61104,IL,17354,42.25172,-89.079945,4.51
61107,ZCTA5 61107,IL,30722,42.285464,-89.001649,14.827
61108,ZCTA5 61108,IL,29660,42.257371,-89.002129,10.639
61109,ZCTA5 61109,IL,26958,42.191304,-89.055756,38.649
61111,ZCTA5 61111,IL,23028,42.335505,-89.002749,14.18
61112,ZCTA5 61112,IL,139,42.241981,-88.975184,0.781
61114,ZCTA5 61114,IL,15569,42.306605,-88.990894,7.954
61115,ZCTA5 61115,IL,22599,42.362592,-89.024156,10.591
61201,ZCTA5 61201,IL,37366,41.477559,-90.575628,17.897
61230,ZCTA5 61230,IL,1191,41.734071,-90.212923,18.802
61231,ZCTA5 61231,IL,5291,41.210699,-90.717768,149.779
61232,ZCTA5 61232,IL,1335,41.430738,-90.732473,2.827
61234,ZCTA5 61234,IL,1197,41.417969,-89.914344,57.728
61235,ZCTA5 61235,IL,1328,41.401291,-90.023568,52.054
61236,ZCTA5 61236,IL,89,41.515905,-90.367884,1.445
61238,ZCTA5 61238,IL,3028,41.282275,-90.172422,103.497
61239,ZCTA5 61239,IL,1024,41.480782,-90.381876,1.692
61240,ZCTA5 61240,IL,5902,41.421079,-90.428678,36.83
61241,ZCTA5 61241,IL,6841,41.488589,-90.321124,18.053
61242,ZCTA5 61242,IL,1121,41.708009,-90.285148,31.385
61243,ZCTA5 61243,IL,249,41.618773,-89.682942,27.244
61244,ZCTA5 61244,IL,24004,41.522559,-90.390822,26.191
61250,ZCTA5 61250,IL,2587,41.655923,-90.112354,85.637
61251,ZCTA5 61251,IL,387,41.730535,-90.075668,17.763
61252,ZCTA5 61252,IL,5436,41.83685,-90.12531,59.016
61254,ZCTA5 61254,IL,11587,41.467229,-90.149632,172.862
61256,ZCTA5 61256,IL,1779,41.547863,-90.407744,1.322
61257,ZCTA5 61257,IL,1097,41.593358,-90.221845,41.014
61258,ZCTA5 61258,IL,180,41.521826,-89.913983,0.369
61259,ZCTA5 61259,IL,1197,41.392567,-90.954365,76.417
61260,ZCTA5 61260,IL,748,41.245928,-90.884393,58.566
61261,ZCTA5 61261,IL,847,41.726814,-89.911255,17.957
61262,ZCTA5 61262,IL,961,41.276069,-90.348286,43.012
61263,ZCTA5 61263,IL,742,41.258847,-90.60473,0.302
61264,ZCTA5 61264,IL,10157,41.402799,-90.595864,71.749
61265,ZCTA5 61265,IL,44342,41.482333,-90.493407,18.865
61270,ZCTA5 61270,IL,7055,41.826598,-89.963451,151.725
61272,ZCTA5 61272,IL,1449,41.253608,-91.004598,90.139
61273,ZCTA5 61273,IL,3227,41.362899,-90.398884,46.673
61274,ZCTA5 61274,IL,317,41.368572,-90.276969,24.447
61275,ZCTA5 61275,IL,4154,41.605575,-90.307048,33.653
61276,ZCTA5 61276,IL,75,41.304077,-90.589916,2.337
61277,ZCTA5 61277,IL,3233,41.613582,-89.930578,126.544
61278,ZCTA5 61278,IL,697,41.582018,-90.33685,1.0
61279,ZCTA5 61279,IL,1000,41.320528,-90.726796,42.572
61281,ZCTA5 61281,IL,2529,41.29978,-90.520144,38.573
61282,ZCTA5 61282,IL,8278,41.495564,-90.412959,3.329
61283,ZCTA5 61283,IL,1486,41.591839,-89.786528,82.995
61284,ZCTA5 61284,IL,2298,41.395104,-90.750033,45.141
61285,ZCTA5 61285,IL,2681,41.985776,-90.05832,39.5
61301,ZCTA5 61301,IL,10375,41.397423,-89.084264,39.797
61310,ZCTA5 61310,IL,3700,41.702419,-89.35451,107.189
61311,ZCTA5 61311,IL,179,41.03778,-88.860042,15.52
61312,ZCTA5 61312,IL,413,41.436355,-89.234905,34.939
61313,ZCTA5 61313,IL,304,41.073694,-88.668671,42.017
61314,ZCTA5 61314,IL,702,41.296481,-89.678495,46.731
61315,ZCTA5 61315,IL,281,41.289503,-89.35918,1.449
61316,ZCTA5 61316,IL,269,41.259082,-89.124987,1.583
61317,ZCTA5 61317,IL,441,41.431454,-89.208916,3.267
61318,ZCTA5 61318,IL,620,41.711285,-89.078271,34.578
61319,ZCTA5 61319,IL,1147,41.018449,-88.742301,49.674
61320,ZCTA5 61320,IL,641,41.355242,-89.17039,0.875
61321,ZCTA5 61321,IL,264,40.969276,-88.973147,28.014
61322,ZCTA5 61322,IL,1463,41.312978,-89.326996,4.035
61323,ZCTA5 61323,IL,119,41.432957,-89.396819,0.173
61324,ZCTA5 61324,IL,102,41.769914,-89.413892,0.195
61325,ZCTA5 61325,IL,992,41.234953,-88.809633,50.496
61326,ZCTA5 61326,IL,2103,41.246249,-89.229711,49.323
61327,ZCTA5 61327,IL,1207,41.226004,-89.311896,34.339
61328,ZCTA5 61328,IL,65,41.499544,-89.459257,0.487
61329,ZCTA5 61329,IL,1266,41.383736,-89.220972,1.746
61330,ZCTA5 61330,IL,1369,41.535338,-89.267269,77.084
61331,ZCTA5 61331,IL,34,41.747703,-89.277542,0.028
61332,ZCTA5 61332,IL,133,41.18877,-88.988775,0.509
61333,ZCTA5 61333,IL,343,40.989311,-88.88808,17.897
61334,ZCTA5 61334,IL,642,41.145111,-89.098455,37.127
61335,ZCTA5 61335,IL,519,41.165748,-89.21835,20.87
61336,ZCTA5 61336,IL,561,41.112613,-89.23192,39.351
61337,ZCTA5 61337,IL,443,41.436396,-89.32859,6.615
61338,ZCTA5 61338,IL,345,41.45892,-89.676263,0.554
61340,ZCTA5 61340,IL,479,41.26125,-89.250161,0.511
61341,ZCTA5 61341,IL,8092,41.352165,-88.693197,90.894
61342,ZCTA5 61342,IL,8648,41.543677,-89.084088,105.041
61344,ZCTA5 61344,IL,323,41.411175,-89.839589,24.483
61345,ZCTA5 61345,IL,753,41.280311,-89.79436,49.161
61346,ZCTA5 61346,IL,78,41.511543,-89.71826,0.157
61348,ZCTA5 61348,IL,4576,41.285723,-89.035197,38.129
61349,ZCTA5 61349,IL,903,41.544823,-89.442299,66.065
61350,ZCTA5 61350,IL,23997,41.372095,-88.865127,153.7
61353,ZCTA5 61353,IL,1207,41.704316,-88.991048,31.819
61354,ZCTA5 61354,IL,10447,41.327928,-89.143248,42.411
61356,ZCTA5 61356,IL,10915,41.394932,-89.433578,177.612
61358,ZCTA5 61358,IL,410,40.978723,-89.044023,24.893
