date,year,model_id,monitor_source_tier,valid_monitor_sites,monitored_counties,monitored_county_population,high_pm25_monitor_sites,smoke_coincident_high_pm25_monitor_sites,smoke_coincident_counties,indicative_county_population,broad_proxy_day_10m,event_included_monitor_sites,event_included_smoke_coincident_high_pm25_monitor_sites,balanced_valid_monitor_sites,balanced_high_pm25_monitor_sites,balanced_smoke_coincident_high_pm25_monitor_sites,balanced_smoke_coincident_counties,balanced_indicative_county_population,balanced_broad_proxy_day_10m,comparable_to_stanford
2018-04-20,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1191,723,232009928,0,0,0,0,0,81,0,117,0,0,0,0,0,false
2018-04-21,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,835,566,213229752,0,0,0,0,0,78,0,115,0,0,0,0,0,false
2018-04-22,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,825,559,212417427,0,0,0,0,0,77,0,115,0,0,0,0,0,false
2018-04-23,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1150,705,230509905,1,0,0,0,0,77,0,117,0,0,0,0,0,false
2018-04-24,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,831,569,213477741,0,0,0,0,0,82,0,115,0,0,0,0,0,false
2018-04-25,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,824,561,211612490,1,0,0,0,0,80,0,113,1,0,0,0,0,false
2018-04-26,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1185,722,232977446,1,0,0,0,0,82,0,115,0,0,0,0,0,false
2018-04-27,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,832,569,214010446,0,0,0,0,0,78,0,114,0,0,0,0,0,false
2018-04-28,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,830,570,213057743,0,0,0,0,0,81,0,114,0,0,0,0,0,false
2018-04-29,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1168,715,232282837,1,0,0,0,0,78,0,114,0,0,0,0,0,false
2018-04-30,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,815,559,213003598,0,0,0,0,0,75,0,113,0,0,0,0,0,false
2018-05-01,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,822,563,212642310,1,0,0,0,0,76,0,113,1,0,0,0,0,false
2018-05-02,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1183,723,234237335,0,0,0,0,0,75,0,117,0,0,0,0,0,false
2018-05-03,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,822,564,212122918,0,0,0,0,0,79,0,114,0,0,0,0,0,false
2018-05-04,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,820,562,211425945,0,0,0,0,0,79,0,112,0,0,0,0,0,false
2018-05-05,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1158,713,233407598,1,0,0,0,0,81,0,116,0,0,0,0,0,false
2018-05-06,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,818,557,211293692,0,0,0,0,0,76,0,112,0,0,0,0,0,false
2018-05-07,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,807,551,209577033,0,0,0,0,0,75,0,111,0,0,0,0,0,false
2018-05-08,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1178,717,233597799,2,1,1,201769,0,75,0,116,0,0,0,0,0,false
2018-05-09,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,824,560,210409232,0,0,0,0,0,78,0,112,0,0,0,0,0,false
2018-05-10,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,813,554,209221529,0,0,0,0,0,77,0,112,0,0,0,0,0,false
2018-05-11,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1151,706,229620777,4,0,0,0,0,76,0,114,0,0,0,0,0,false
2018-05-12,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,823,556,209440481,0,0,0,0,0,76,0,111,0,0,0,0,0,false
2018-05-13,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,821,556,209324332,0,0,0,0,0,78,0,110,0,0,0,0,0,false
2018-05-14,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1177,709,229701322,0,0,0,0,0,76,0,113,0,0,0,0,0,false
2018-05-15,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,813,552,208583293,0,0,0,0,0,75,0,110,0,0,0,0,0,false
2018-05-16,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,812,553,209875273,0,0,0,0,0,76,0,107,0,0,0,0,0,false
2018-05-17,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1166,714,231755976,0,0,0,0,0,68,0,111,0,0,0,0,0,false
2018-05-18,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,827,555,210205339,0,0,0,0,0,78,0,109,0,0,0,0,0,false
2018-05-19,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,815,548,207325729,0,0,0,0,0,81,0,113,0,0,0,0,0,false
2018-05-20,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1185,717,231067889,0,0,0,0,0,79,0,113,0,0,0,0,0,false
2018-05-21,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,810,543,207948375,0,0,0,0,0,78,0,111,0,0,0,0,0,false
2018-05-22,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,807,543,207970315,1,0,0,0,0,78,0,111,0,0,0,0,0,false
2018-05-23,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1152,709,230190349,0,0,0,0,0,77,0,114,0,0,0,0,0,false
2018-05-24,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,823,558,212456569,0,0,0,0,0,76,0,114,0,0,0,0,0,false
2018-05-25,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,831,565,213908485,0,0,0,0,0,79,0,114,0,0,0,0,0,false
2018-05-26,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1198,724,234166567,0,0,0,0,0,72,0,117,0,0,0,0,0,false
2018-05-27,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,826,560,214096397,1,1,1,66804,0,80,0,111,0,0,0,0,0,false
2018-05-28,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,813,550,212256684,1,0,0,0,0,81,0,110,0,0,0,0,0,false
2018-05-29,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1150,700,229660727,0,0,0,0,0,72,0,114,0,0,0,0,0,false
2018-05-30,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,824,559,211267402,0,0,0,0,0,77,0,113,0,0,0,0,0,false
2018-05-31,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,809,544,210037173,0,0,0,0,0,79,0,113,0,0,0,0,0,false
2018-06-01,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1175,721,233265713,0,0,0,0,0,72,0,114,0,0,0,0,0,false
2018-06-02,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,841,567,213788520,0,0,0,0,0,79,0,114,0,0,0,0,0,false
2018-06-03,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,824,561,210210890,0,0,0,0,0,79,0,113,0,0,0,0,0,false
2018-06-04,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1141,702,229205703,1,0,0,0,0,69,0,114,0,0,0,0,0,false
2018-06-05,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,815,549,210178770,0,0,0,0,0,77,0,111,0,0,0,0,0,false
2018-06-06,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,812,554,210504985,0,0,0,0,0,81,0,110,0,0,0,0,0,false
2018-06-07,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1179,717,233627163,1,0,0,0,0,69,0,115,0,0,0,0,0,false
2018-06-08,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,812,554,212046147,1,1,1,56564,0,83,1,112,0,0,0,0,0,false
2018-06-09,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,816,557,211872376,1,0,0,0,0,80,0,111,0,0,0,0,0,false
2018-06-10,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1147,708,232317996,2,1,1,56564,0,68,1,111,0,0,0,0,0,false
2018-06-11,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,795,545,210054460,1,1,1,56564,0,78,1,109,0,0,0,0,0,false
2018-06-12,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,810,557,215689094,1,1,1,56564,0,81,1,110,0,0,0,0,0,false
2018-06-13,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1184,725,235581214,1,0,0,0,0,66,0,115,0,0,0,0,0,false
2018-06-14,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,818,560,213985024,0,0,0,0,0,84,0,113,0,0,0,0,0,false
2018-06-15,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,817,563,215382566,1,0,0,0,0,83,0,111,0,0,0,0,0,false
2018-06-16,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1159,715,234201786,0,0,0,0,0,68,0,112,0,0,0,0,0,false
2018-06-17,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,812,558,214886469,0,0,0,0,0,80,0,107,0,0,0,0,0,false
2018-06-18,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,801,550,212514551,0,0,0,0,0,74,0,106,0,0,0,0,0,false
2018-06-19,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1161,712,233721946,0,0,0,0,0,64,0,110,0,0,0,0,0,false
2018-06-20,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,810,556,213968674,0,0,0,0,0,77,0,108,0,0,0,0,0,false
2018-06-21,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,815,562,215656558,1,0,0,0,0,79,0,107,0,0,0,0,0,false
2018-06-22,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1155,718,233901202,0,0,0,0,0,77,0,112,0,0,0,0,0,false
2018-06-23,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,826,571,216372824,1,1,1,25105,0,84,0,114,0,0,0,0,0,false
2018-06-24,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,821,568,215399294,1,1,1,314772,0,85,0,113,0,0,0,0,0,false
2018-06-25,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1179,728,236236103,1,1,1,18046,0,76,1,115,0,0,0,0,0,false
2018-06-26,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,826,567,216146142,1,1,1,14534,0,83,1,111,0,0,0,0,0,false
2018-06-27,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,834,571,215156442,0,0,0,0,0,90,0,112,0,0,0,0,0,false
2018-06-28,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1148,710,233539931,2,1,1,56564,0,78,1,111,0,0,0,0,0,false
2018-06-29,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,832,571,217671008,1,1,1,56564,0,86,1,106,0,0,0,0,0,false
2018-06-30,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,819,562,214357376,10,2,2,2692452,0,89,1,100,2,0,0,0,0,false
2018-07-01,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1174,722,234608639,15,1,1,56564,0,68,1,109,1,0,0,0,0,false
2018-07-02,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,821,562,212689760,3,2,2,94783,0,86,1,109,0,0,0,0,0,false
2018-07-03,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,826,565,214193084,1,0,0,0,0,86,0,112,0,0,0,0,0,false
2018-07-04,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1166,718,234783503,10,3,3,241112,0,84,3,112,3,0,0,0,0,false
2018-07-05,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,831,568,216255044,11,0,0,0,0,84,0,110,2,0,0,0,0,false
2018-07-06,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,831,572,215949353,1,0,0,0,0,85,0,109,0,0,0,0,0,false
2018-07-07,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1189,727,234508119,2,1,1,43245,0,78,0,114,0,0,0,0,0,false
2018-07-08,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,834,571,216282608,1,0,0,0,0,87,0,112,0,0,0,0,0,false
2018-07-09,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,825,569,217542304,4,0,0,0,0,90,0,110,0,0,0,0,0,false
2018-07-10,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1155,715,234684015,0,0,0,0,0,76,0,112,0,0,0,0,0,false
2018-07-11,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,816,561,214093631,1,0,0,0,0,88,0,108,0,0,0,0,0,false
2018-07-12,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,820,565,215869496,0,0,0,0,0,89,0,109,0,0,0,0,0,false
2018-07-13,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1187,717,235227476,0,0,0,0,0,76,0,115,0,0,0,0,0,false
2018-07-14,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,832,573,218146484,1,0,0,0,0,87,0,115,0,0,0,0,0,false
2018-07-15,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,819,565,215571722,4,1,1,17160,0,88,0,112,0,0,0,0,0,false
2018-07-16,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1144,707,233544126,10,2,1,17160,0,77,0,111,2,0,0,0,0,false
2018-07-17,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,821,560,213850216,8,7,6,5031042,0,87,1,114,2,1,1,2123347,0,false
2018-07-18,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,822,566,214195164,6,5,5,227273,0,89,2,116,2,2,2,146491,0,false
2018-07-19,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1180,720,235698889,5,5,3,282249,0,75,0,117,0,0,0,0,0,false
2018-07-20,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,824,564,215232692,4,4,3,282249,0,96,0,117,0,0,0,0,0,false
2018-07-21,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,826,567,214539962,5,5,4,370302,0,95,0,117,0,0,0,0,0,false
2018-07-22,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1169,717,233628830,11,11,5,439041,0,93,0,117,2,2,2,156792,0,false
2018-07-23,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,816,557,212483706,9,9,5,439041,0,92,0,115,2,2,2,156792,0,false
2018-07-24,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,820,558,212363752,9,9,5,439041,0,96,0,114,2,2,2,156792,0,false
2018-07-25,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1183,717,234255610,11,11,5,439041,0,93,0,115,2,2,2,156792,0,false
2018-07-26,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,822,563,215634135,7,7,6,503535,0,99,0,114,1,1,1,68739,0,false
2018-07-27,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,824,567,214258232,9,9,7,539636,0,101,2,114,1,1,1,68739,0,false
2018-07-28,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1166,717,232685727,25,24,16,2773528,0,103,3,115,3,3,3,164741,0,false
2018-07-29,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,828,570,213926876,26,26,17,2809235,0,102,4,115,3,3,3,164741,0,false
2018-07-30,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,828,571,213799028,29,28,21,3758652,0,105,6,114,3,3,3,164741,0,false
2018-07-31,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1193,721,232548304,45,45,28,5420960,0,104,5,115,3,3,3,164741,0,false
2018-08-01,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,829,564,209318101,21,21,16,2399892,0,117,3,113,2,2,2,76688,0,false
2018-08-02,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,825,564,210683001,14,14,14,6049626,0,116,4,114,2,2,2,76688,0,false
2018-08-03,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1167,715,232784821,22,22,19,2331876,0,110,6,114,2,2,2,76688,0,false
2018-08-04,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,826,564,213826213,46,46,28,6445808,0,120,11,109,4,4,4,1279230,0,false
2018-08-05,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,827,567,213912021,21,21,15,4254721,0,105,6,110,3,3,3,2472755,0,false
2018-08-06,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1188,721,234177990,49,49,30,7417866,0,89,6,115,7,7,7,1778182,0,false
2018-08-07,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,829,564,212952964,40,40,28,4938813,0,114,7,110,5,5,5,1367283,0,false
2018-08-08,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,824,564,212484727,63,63,41,14230087,1,119,11,110,5,5,5,1682180,0,false
2018-08-09,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1161,715,232203266,77,77,47,20739217,1,118,10,114,8,8,8,1827386,0,false
2018-08-10,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,841,572,215886984,46,46,33,5383712,0,120,7,112,5,5,5,1036876,0,false
2018-08-11,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,844,569,214206975,23,23,18,3104097,0,118,6,113,3,3,3,727747,0,false
2018-08-12,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1200,725,234882286,22,20,15,961472,0,109,5,114,1,1,1,68739,0,false
2018-08-13,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,830,563,213494766,48,48,33,4263065,0,115,7,111,8,8,8,842227,0,false
2018-08-14,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,832,565,215032082,98,96,57,10867372,1,117,5,113,23,22,20,7295532,0,false
2018-08-15,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1172,711,231865254,94,94,51,10571805,1,114,5,114,18,18,16,6684502,0,false
2018-08-16,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,848,576,216672611,46,46,31,5032282,0,119,5,116,11,11,11,3282347,0,false
2018-08-17,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,842,575,215779289,19,19,16,1053963,0,120,7,116,2,2,2,76688,0,false
2018-08-18,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1195,721,232821186,39,38,25,1643204,0,118,10,116,3,3,3,125892,0,false
2018-08-19,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,843,573,215959071,80,80,58,8407604,0,120,21,115,12,12,12,4116133,0,false
2018-08-20,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,836,571,216246500,117,116,77,15587085,1,120,12,116,26,26,24,8244820,0,false
2018-08-21,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1176,716,233091564,114,114,59,12919538,1,116,4,114,24,24,20,7545392,0,false
2018-08-22,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,841,569,214911424,75,75,44,11103987,1,119,2,113,20,20,18,7447613,0,false
2018-08-23,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,844,573,216644945,102,102,68,18561588,1,128,11,114,17,17,17,3490759,0,false
2018-08-24,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1198,723,234585738,90,88,54,12695468,1,127,18,113,6,6,6,3760736,0,false
2018-08-25,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,845,572,216029477,49,43,30,8142707,0,117,6,112,6,6,5,3569598,0,false
2018-08-26,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,834,566,215009196,6,4,3,168814,0,107,2,111,0,0,0,0,0,false
2018-08-27,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1164,712,231652108,1,1,1,19894,0,91,0,110,0,0,0,0,0,false
2018-08-28,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,813,552,210286539,2,2,2,177597,0,92,1,108,0,0,0,0,0,false
2018-08-29,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,825,561,214592520,5,4,3,466233,0,99,0,112,1,1,1,201769,0,false
2018-08-30,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1204,728,235298073,1,1,1,68739,0,93,0,114,1,1,1,68739,0,false
2018-08-31,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,843,570,214043770,0,0,0,0,0,95,0,112,0,0,0,0,0,false
2018-09-01,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,846,573,215247789,0,0,0,0,0,101,0,114,0,0,0,0,0,false
2018-09-02,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1165,712,232523806,1,1,1,42620,0,101,0,114,0,0,0,0,0,false
2018-09-03,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,839,568,213346037,0,0,0,0,0,99,0,113,0,0,0,0,0,false
2018-09-04,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,811,555,211213335,1,1,1,42620,0,95,0,111,0,0,0,0,0,false
2018-09-05,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1159,705,232301213,4,4,4,573054,0,86,0,114,0,0,0,0,0,false
2018-09-06,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,830,562,213691684,12,12,6,675105,0,99,0,111,2,2,2,289822,0,false
2018-09-07,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,833,569,216278965,10,10,8,606296,0,104,2,111,3,3,3,164741,0,false
2018-09-08,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1154,708,232557077,5,5,5,329616,0,106,1,112,2,2,2,76688,0,false
2018-09-09,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,822,557,211702119,3,3,3,195792,0,101,0,111,0,0,0,0,0,false
2018-09-10,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,792,542,203842064,2,2,2,86052,0,99,0,111,0,0,0,0,0,false
2018-09-11,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1175,711,230863998,0,0,0,0,0,92,0,114,0,0,0,0,0,false
2018-09-12,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,817,552,209423125,0,0,0,0,0,97,0,108,0,0,0,0,0,false
2018-09-13,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,805,542,207006153,0,0,0,0,0,100,0,108,0,0,0,0,0,false
2018-09-14,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1143,700,229144148,2,2,2,670953,0,95,2,108,0,0,0,0,0,false
2018-09-15,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,824,556,211511828,2,1,1,651059,0,102,1,109,0,0,0,0,0,false
2018-09-16,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,815,553,212787489,0,0,0,0,0,98,0,109,0,0,0,0,0,false
2018-09-17,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1155,703,229309783,1,1,1,651059,0,79,1,107,0,0,0,0,0,false
2018-09-18,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,813,550,210038449,1,1,1,651059,0,101,1,105,0,0,0,0,0,false
2018-09-19,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,833,560,215384804,2,2,2,670953,0,101,2,108,0,0,0,0,0,false
2018-09-20,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1157,705,232533288,0,0,0,0,0,93,0,111,0,0,0,0,0,false
2018-09-21,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,838,568,216471165,1,0,0,0,0,101,0,111,0,0,0,0,0,false
2018-09-22,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,840,573,216613606,0,0,0,0,0,100,0,109,0,0,0,0,0,false
2018-09-23,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1195,724,234527343,0,0,0,0,0,95,0,112,0,0,0,0,0,false
2018-09-24,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,838,569,216356077,0,0,0,0,0,99,0,110,0,0,0,0,0,false
2018-09-25,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,830,566,212791448,0,0,0,0,0,99,0,113,0,0,0,0,0,false
2018-09-26,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1156,708,232121399,0,0,0,0,0,99,0,112,0,0,0,0,0,false
2018-09-27,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,843,571,217006092,1,1,1,221844,0,103,0,115,0,0,0,0,0,false
2018-09-28,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,840,569,216638852,4,2,1,221844,0,102,0,114,1,0,0,0,0,false
2018-09-29,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1201,725,233046947,0,0,0,0,0,97,0,114,0,0,0,0,0,false
2018-09-30,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,838,565,215244149,0,0,0,0,0,104,0,113,0,0,0,0,0,false
2018-10-01,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,818,559,212593846,0,0,0,0,0,100,0,114,0,0,0,0,0,false
2018-10-02,2018,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1154,714,233881613,0,0,0,0,0,88,0,112,0,0,0,0,0,false
